Pipeline	Gene	DisorderID	TP	FN+FP	FP	FNwHet	FNwCNVHet	FNFPwHet	FNFPwCNVHet
AA10.8_filter4	ACSF3	104	0	0	0	0	0	0	0
AA10.8_filter4	AHCY	62	0	0	0	0	0	0	0
AA10.8_filter4	ALDH4A1	86,92,94	0	0	0	0	0	0	0
AA10.8_filter4	AMT	74	0	0	0	0	0	0	0
AA10.8_filter4	ARG1	49	0	0	0	0	0	0	0
AA10.8_filter4	ASL	50	6	0	0	3	0	0	0
AA10.8_filter4	ASS1	57	5	1	0	3	0	0	0
AA10.8_filter4	AUH	105,45,48	0	0	0	0	0	0	0
AA10.8_filter4	BCKDHA	66	1	0	0	0	0	0	0
AA10.8_filter4	BCKDHB	66	1	0	0	2	0	0	0
AA10.8_filter4	BTD	73	0	0	0	0	0	0	0
AA10.8_filter4	CBS	60	0	0	0	0	0	0	0
AA10.8_filter4	CD320	104	0	0	0	0	0	0	0
AA10.8_filter4	CLPB	105	0	0	0	0	0	0	0
AA10.8_filter4	CPS1	201	0	0	0	0	0	0	0
AA10.8_filter4	CPT1A	53	0	0	0	0	0	0	0
AA10.8_filter4	CPT2	54	1	0	0	1	0	0	0
AA10.8_filter4	DBT	66	2	0	0	2	1	0	0
AA10.8_filter4	DLD	66	0	0	0	0	0	0	0
AA10.8_filter4	DNAJC19	105	0	0	0	0	0	0	0
AA10.8_filter4	ETFA	72	1	0	0	0	0	0	0
AA10.8_filter4	ETFB	72	0	0	0	0	0	0	0
AA10.8_filter4	ETFDH	72	3	0	0	0	0	0	0
AA10.8_filter4	ETHE1	89	0	0	0	1	0	0	0
AA10.8_filter4	FAH	79	5	0	0	0	0	0	0
AA10.8_filter4	GCDH	59	12	0	0	5	0	0	0
AA10.8_filter4	GCH1	3	0	0	0	0	0	0	0
AA10.8_filter4	GLDC	74	0	0	0	0	0	0	0
AA10.8_filter4	GLSH	74	0	0	0	0	0	0	0
AA10.8_filter4	GNMT	62	0	0	0	0	0	0	0
AA10.8_filter4	HADH	93	0	0	0	0	0	0	0
AA10.8_filter4	HADHA	65,78	3	0	0	2	0	0	0
AA10.8_filter4	HADHB	65,78	1	0	0	2	0	0	0
AA10.8_filter4	HCFC1	104	0	0	0	0	0	0	0
AA10.8_filter4	HLCS	73	1	0	0	0	0	0	0
AA10.8_filter4	HMGCL	43	1	0	0	0	0	0	0
AA10.8_filter4	HPD	81	0	0	0	0	0	0	0
AA10.8_filter4	HSD17B10	88	0	0	0	0	0	0	0
AA10.8_filter4	IVD	64	6	0	0	4	0	0	0
AA10.8_filter4	LMBRD1	104,69	0	0	0	0	0	0	0
AA10.8_filter4	MAT1A	62	2	0	0	2	0	0	0
AA10.8_filter4	MCCC1	44	2	0	0	2	0	0	0
AA10.8_filter4	MCCC2	44	3	0	0	6	0	0	0
AA10.8_filter4	MCEE	104	0	0	0	0	0	0	0
AA10.8_filter4	MLYCD	87	1	0	0	0	0	0	0
AA10.8_filter4	MMAA	104,68	0	0	0	0	0	0	0
AA10.8_filter4	MMAB	104,68	0	0	0	1	0	0	0
AA10.8_filter4	MMACHC	104,69	17	0	0	2	0	0	0
AA10.8_filter4	MMADHC	104,109,69	0	0	0	0	0	0	0
AA10.8_filter4	MTHFR	109	0	0	0	0	0	0	0
AA10.8_filter4	MTR	109	0	0	0	0	0	0	0
AA10.8_filter4	MTRR	109	0	0	0	0	0	0	0
AA10.8_filter4	MUT	104,70,71	16	0	0	4	1	0	0
AA10.8_filter4	Nogene	82	0	0	0	0	0	0	0
AA10.8_filter4	None	0	0	0	0	0	0	0	0
AA10.8_filter4	OAT	84	0	0	0	0	0	0	0
AA10.8_filter4	OPA3	105,47	0	0	0	0	0	0	0
AA10.8_filter4	OTC	110	6	0	0	0	0	0	0
AA10.8_filter4	PAH	1,2,4	46	0	2	7	0	0	0
AA10.8_filter4	PCBD1	52	0	0	0	0	0	0	0
AA10.8_filter4	PCCA	76	0	0	0	2	0	0	0
AA10.8_filter4	PCCB	76	3	0	0	2	0	0	0
AA10.8_filter4	PPM1K	66	0	0	0	0	0	0	0
AA10.8_filter4	PRODH	85,92,94	0	0	0	0	0	0	0
AA10.8_filter4	PTS	3	2	0	0	0	0	0	0
AA10.8_filter4	QDPR	52	0	0	0	0	0	0	0
AA10.8_filter4	SERAC1	105	0	0	0	0	0	0	0
AA10.8_filter4	SLC22A5	55	16	0	0	7	0	0	0
AA10.8_filter4	SLC25A13	58	0	0	0	0	0	0	0
AA10.8_filter4	SLC25A15	61	0	0	0	0	0	0	0
AA10.8_filter4	SLC25A20	56	1	0	0	0	0	0	0
AA10.8_filter4	SUCLA2	104	0	0	0	0	0	0	0
AA10.8_filter4	SUCLG1	104	0	0	0	0	0	0	0
AA10.8_filter4	TAT	80	0	0	0	0	0	0	0
AA10.8_filter4	TAZ	105,46	0	0	0	0	0	0	0
AA10.8_filter4	TCN2	104	0	0	0	0	0	0	0
test_AA10.4_batch2	999	999	0	0	0	0	0	0	0
test_AA10.4_batch2	ABCD4	104	0	0	0	0	0	0	0
test_AA10.4_batch2	ACAD8	63	1	0	0	0	0	0	0
test_AA10.4_batch2	ACADM	67	39	0	0	1	0	0	0
test_AA10.4_batch2	ACADS	77	9	0	0	17	0	0	0
test_AA10.4_batch2	ACADSB	42	5	0	0	0	0	0	0
test_AA10.4_batch2	ACADVL	83	5	0	2	0	0	0	0
test_AA10.4_batch2	ACAT1	51	0	0	0	0	0	0	0
test_AA10.4_batch2	ACSF3	104	0	0	0	0	0	0	0
test_AA10.4_batch2	AHCY	62	0	0	0	0	0	0	0
test_AA10.4_batch2	ALDH4A1	86,92,94	0	0	0	0	0	0	0
test_AA10.4_batch2	AMT	74	0	0	0	0	0	0	0
test_AA10.4_batch2	ARG1	49	2	0	0	0	0	0	0
test_AA10.4_batch2	ASL	50	1	0	0	0	0	0	0
test_AA10.4_batch2	ASS1	57	6	0	0	2	0	0	0
test_AA10.4_batch2	AUH	105,45,48	0	0	0	0	0	0	0
test_AA10.4_batch2	BCKDHA	66	2	0	0	0	0	0	0
test_AA10.4_batch2	BCKDHB	66	1	0	0	0	0	0	0
test_AA10.4_batch2	BTD	73	0	0	0	0	0	0	0
test_AA10.4_batch2	CBS	60	0	0	0	0	0	0	0
test_AA10.4_batch2	CD320	104	0	0	0	0	0	0	0
test_AA10.4_batch2	CLPB	105	0	0	0	0	0	0	0
test_AA10.4_batch2	CPS1	201	0	0	0	0	0	0	0
test_AA10.4_batch2	CPT1A	53	1	0	0	0	0	0	0
test_AA10.4_batch2	CPT2	54	0	0	1	1	0	0	0
test_AA10.4_batch2	DBT	66	0	0	0	0	0	0	0
test_AA10.4_batch2	DLD	66	0	0	0	0	0	0	0
test_AA10.4_batch2	DNAJC19	105	0	0	0	0	0	0	0
test_AA10.4_batch2	ETFA	72	0	0	0	0	0	0	0
test_AA10.4_batch2	ETFB	72	1	0	0	0	0	0	0
test_AA10.4_batch2	ETFDH	72	0	0	0	0	0	0	0
test_AA10.4_batch2	ETHE1	89	0	0	0	0	0	0	0
test_AA10.4_batch2	FAH	79	1	0	0	0	0	0	0
test_AA10.4_batch2	GCDH	59	8	0	0	0	0	0	0
test_AA10.4_batch2	GCH1	3	0	0	0	0	0	0	0
test_AA10.4_batch2	GLDC	74	0	0	0	0	0	0	0
test_AA10.4_batch2	GLSH	74	0	0	0	0	0	0	0
test_AA10.4_batch2	GNMT	62	0	0	0	0	0	0	0
test_AA10.4_batch2	HADH	93	0	0	0	0	0	0	0
test_AA10.4_batch2	HADHA	65,78	2	0	0	0	0	0	0
test_AA10.4_batch2	HADHB	65,78	1	0	0	0	0	0	0
test_AA10.4_batch2	HCFC1	104	0	1	0	0	0	0	0
test_AA10.4_batch2	HLCS	73	0	0	0	0	0	0	0
test_AA10.4_batch2	HMGCL	43	0	0	0	0	0	0	0
test_AA10.4_batch2	HPD	81	0	0	0	0	0	0	0
test_AA10.4_batch2	HSD17B10	88	0	0	0	0	0	0	0
test_AA10.4_batch2	IVD	64	8	0	0	0	0	0	0
test_AA10.4_batch2	LMBRD1	104,69	0	0	0	0	0	0	0
test_AA10.4_batch2	MAT1A	62	1	0	0	0	0	0	0
test_AA10.4_batch2	MCCC1	44	0	0	0	5	0	1	0
test_AA10.4_batch2	MCCC2	44	6	0	0	1	0	0	0
test_AA10.4_batch2	MCEE	104	0	0	0	0	0	0	0
test_AA10.4_batch2	MLYCD	87	0	0	0	0	0	0	0
test_AA10.4_batch2	MMAA	104,68	0	0	0	0	0	0	0
test_AA10.4_batch2	MMAB	104,68	0	0	0	0	0	0	0
test_AA10.4_batch2	MMACHC	104,69	4	0	0	0	0	0	0
test_AA10.4_batch2	MMADHC	104,109,69	1	0	0	0	0	0	0
test_AA10.4_batch2	MTHFR	109	3	0	0	0	0	0	0
test_AA10.4_batch2	MTR	109	0	0	0	0	0	0	0
test_AA10.4_batch2	MTRR	109	0	0	0	0	0	0	0
test_AA10.4_batch2	MUT	104,70,71	7	0	0	0	0	0	0
test_AA10.4_batch2	Nogene	82	0	0	0	0	0	0	0
test_AA10.4_batch2	None	0	0	0	0	0	0	0	0
test_AA10.4_batch2	OAT	84	0	0	0	0	0	0	0
test_AA10.4_batch2	OPA3	105,47	0	0	0	0	0	0	0
test_AA10.4_batch2	OTC	110	5	0	0	0	0	0	0
test_AA10.4_batch2	PAH	1,2,4	58	0	9	2	0	0	0
test_AA10.4_batch2	PCBD1	52	0	0	0	0	0	0	0
test_AA10.4_batch2	PCCA	76	1	0	0	0	0	0	0
test_AA10.4_batch2	PCCB	76	0	0	0	0	0	0	0
test_AA10.4_batch2	PPM1K	66	0	0	0	0	0	0	0
test_AA10.4_batch2	PRODH	85,92,94	0	0	0	0	0	0	0
test_AA10.4_batch2	PTS	3	1	0	0	0	0	0	0
test_AA10.4_batch2	QDPR	52	0	0	0	0	0	0	0
test_AA10.4_batch2	SERAC1	105	0	0	0	0	0	0	0
test_AA10.4_batch2	SLC22A5	55	7	0	0	0	0	0	0
test_AA10.4_batch2	SLC25A13	58	0	0	0	0	0	0	0
test_AA10.4_batch2	SLC25A15	61	0	0	0	0	0	0	0
test_AA10.4_batch2	SLC25A20	56	0	0	0	0	0	0	0
test_AA10.4_batch2	SUCLA2	104	0	0	0	0	0	0	0
test_AA10.4_batch2	SUCLG1	104	0	0	0	1	0	0	0
test_AA10.4_batch2	TAT	80	0	0	0	0	0	0	0
test_AA10.4_batch2	TAZ	105,46	0	0	0	0	0	0	0
test_AA10.4_batch2	TCN2	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	999	999	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ABCD4	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ACAD8	63	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ACADM	67	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ACADS	77	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ACADSB	42	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ACADVL	83	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ACAT1	51	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ACSF3	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	AHCY	62	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ALDH4A1	86,92,94	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	AMT	74	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ARG1	49	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ASL	50	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ASS1	57	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	AUH	105,45,48	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	BCKDHA	66	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	BCKDHB	66	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	BTD	73	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	CBS	60	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	CD320	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	CLPB	105	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	CPS1	201	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	CPT1A	53	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	CPT2	54	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	DBT	66	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	DLD	66	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	DNAJC19	105	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ETFA	72	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ETFB	72	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ETFDH	72	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	ETHE1	89	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	FAH	79	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	GCDH	59	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	GCH1	3	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	GLDC	74	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	GLSH	74	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	GNMT	62	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	HADH	93	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	HADHA	65,78	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	HADHB	65,78	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	HCFC1	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	HLCS	73	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	HMGCL	43	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	HPD	81	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	HSD17B10	88	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	IVD	64	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	LMBRD1	104,69	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MAT1A	62	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MCCC1	44	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MCCC2	44	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MCEE	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MLYCD	87	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MMAA	104,68	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MMAB	104,68	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MMACHC	104,69	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MMADHC	104,109,69	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MTHFR	109	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MTR	109	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MTRR	109	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	MUT	104,70,71	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	Nogene	82	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	None	0	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	OAT	84	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	OPA3	105,47	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	OTC	110	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	PAH	1,2,4	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	PCBD1	52	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	PCCA	76	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	PCCB	76	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	PPM1K	66	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	PRODH	85,92,94	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	PTS	3	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	QDPR	52	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	SERAC1	105	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	SLC22A5	55	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	SLC25A13	58	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	SLC25A15	61	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	SLC25A20	56	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	SUCLA2	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	SUCLG1	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	TAT	80	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	TAZ	105,46	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch2	TCN2	104	0	0	0	0	0	0	0
AA10.6_batch3	999	999	0	0	0	0	0	0	0
AA10.6_batch3	ABCD4	104	0	0	0	0	0	0	0
AA10.6_batch3	ACAD8	63	6	0	0	1	0	0	0
AA10.6_batch3	ACADM	67	101	2	0	14	1	1	0
AA10.6_batch3	ACADS	77	15	0	0	7	0	1	0
AA10.6_batch3	ACADSB	42	0	1	0	0	0	0	0
AA10.6_batch3	ACADVL	83	29	0	1	5	0	0	0
AA10.6_batch3	ACAT1	51	2	0	0	0	0	0	0
AA10.6_batch3	ACSF3	104	0	1	1	0	0	0	0
AA10.6_batch3	AHCY	62	0	0	0	0	0	0	0
AA10.6_batch3	ALDH4A1	86,92,94	0	0	0	0	0	0	0
AA10.6_batch3	AMT	74	0	0	0	0	0	0	0
AA10.6_batch3	ARG1	49	2	0	0	0	0	0	0
AA10.6_batch3	ASL	50	8	0	0	0	0	0	0
AA10.6_batch3	ASS1	57	8	1	0	0	0	0	0
AA10.6_batch3	AUH	105,45,48	3	0	0	0	0	0	0
AA10.6_batch3	BCKDHA	66	2	0	0	0	1	1	0
AA10.6_batch3	BCKDHB	66	8	0	0	0	0	0	0
AA10.6_batch3	BTD	73	0	0	1	0	0	0	0
AA10.6_batch3	CBS	60	0	0	0	0	0	0	0
AA10.6_batch3	CD320	104	0	0	0	0	0	0	0
AA10.6_batch3	CLPB	105	0	0	0	0	0	0	0
AA10.6_batch3	CPS1	201	0	0	0	0	0	0	0
AA10.6_batch3	CPT1A	53	0	0	0	0	0	0	0
AA10.6_batch3	CPT2	54	4	0	0	0	0	0	0
AA10.6_batch3	DBT	66	4	0	0	1	0	0	1
AA10.6_batch3	DLD	66	1	0	0	1	0	0	0
AA10.6_batch3	DNAJC19	105	0	0	0	0	0	0	0
AA10.6_batch3	ETFA	72	1	0	0	0	0	0	0
AA10.6_batch3	ETFB	72	0	0	0	0	0	0	0
AA10.6_batch3	ETFDH	72	3	0	0	0	0	0	0
AA10.6_batch3	ETHE1	89	1	0	0	0	0	0	0
AA10.6_batch3	FAH	79	6	0	0	0	0	0	0
AA10.6_batch3	GCDH	59	22	0	1	1	0	0	0
AA10.6_batch3	GCH1	3	0	0	2	0	0	0	0
AA10.6_batch3	GLDC	74	0	0	0	0	0	0	0
AA10.6_batch3	GLSH	74	0	0	0	0	0	0	0
AA10.6_batch3	GNMT	62	0	0	0	0	0	0	0
AA10.6_batch3	HADH	93	0	0	0	0	0	0	0
AA10.6_batch3	HADHA	65,78	6	0	0	0	0	0	0
AA10.6_batch3	HADHB	65,78	3	0	0	0	0	0	0
AA10.6_batch3	HCFC1	104	1	2	1	0	0	0	0
AA10.6_batch3	HLCS	73	1	0	0	0	0	0	0
AA10.6_batch3	HMGCL	43	1	0	0	0	0	0	0
AA10.6_batch3	HPD	81	0	0	0	0	0	0	0
AA10.6_batch3	HSD17B10	88	0	0	0	0	0	0	0
AA10.6_batch3	IVD	64	17	0	0	3	0	0	0
AA10.6_batch3	LMBRD1	104,69	0	0	0	0	0	0	0
AA10.6_batch3	MAT1A	62	5	0	0	3	0	1	0
AA10.6_batch3	MCCC1	44	4	0	1	3	0	0	0
AA10.6_batch3	MCCC2	44	5	0	0	1	0	0	0
AA10.6_batch3	MCEE	104	0	0	0	0	0	0	0
AA10.6_batch3	MLYCD	87	2	0	0	0	0	0	0
AA10.6_batch3	MMAA	104,68	0	0	0	0	0	0	0
AA10.6_batch3	MMAB	104,68	1	0	0	0	0	0	0
AA10.6_batch3	MMACHC	104,69	22	0	1	0	0	0	0
AA10.6_batch3	MMADHC	104,109,69	0	0	0	0	0	0	0
AA10.6_batch3	MTHFR	109	0	0	0	0	0	0	0
AA10.6_batch3	MTR	109	0	1	0	0	0	0	0
AA10.6_batch3	MTRR	109	0	0	0	0	0	0	0
AA10.6_batch3	MUT	104,70,71	22	0	1	1	0	0	0
AA10.6_batch3	Nogene	82	0	0	0	0	0	0	0
AA10.6_batch3	None	0	0	0	0	0	0	0	0
AA10.6_batch3	OAT	84	0	0	0	0	0	0	0
AA10.6_batch3	OPA3	105,47	0	0	0	0	0	0	0
AA10.6_batch3	OTC	110	4	0	0	0	0	0	0
AA10.6_batch3	PAH	1,2,4	23	0	5	4	0	0	0
AA10.6_batch3	PCBD1	52	0	0	0	0	0	0	0
AA10.6_batch3	PCCA	76	1	0	0	0	0	0	0
AA10.6_batch3	PCCB	76	4	0	0	0	0	0	0
AA10.6_batch3	PPM1K	66	0	0	0	0	0	0	0
AA10.6_batch3	PRODH	85,92,94	0	0	0	0	0	0	0
AA10.6_batch3	PTS	3	2	0	0	0	0	0	0
AA10.6_batch3	QDPR	52	0	0	0	0	0	0	0
AA10.6_batch3	SERAC1	105	0	0	0	0	0	0	0
AA10.6_batch3	SLC22A5	55	19	1	0	3	0	1	0
AA10.6_batch3	SLC25A13	58	0	1	0	0	0	0	0
AA10.6_batch3	SLC25A15	61	0	0	0	0	0	0	0
AA10.6_batch3	SLC25A20	56	1	1	0	0	0	0	0
AA10.6_batch3	SUCLA2	104	0	0	0	0	0	0	0
AA10.6_batch3	SUCLG1	104	0	0	0	0	0	0	0
AA10.6_batch3	TAT	80	0	0	0	0	0	0	0
AA10.6_batch3	TAZ	105,46	0	0	0	0	0	0	0
AA10.6_batch3	TCN2	104	0	0	0	0	0	0	0
AA10.4_batch1	999	999	0	0	0	0	0	0	0
AA10.4_batch1	ABCD4	104	0	0	0	0	0	0	0
AA10.4_batch1	ACAD8	63	2	0	0	1	0	0	0
AA10.4_batch1	ACADM	67	16	0	0	1	0	0	0
AA10.4_batch1	ACADS	77	7	0	0	6	0	0	0
AA10.4_batch1	ACADSB	42	1	0	0	0	0	0	0
AA10.4_batch1	ACADVL	83	4	0	0	0	0	0	0
AA10.4_batch1	ACAT1	51	1	0	0	0	0	0	0
AA10.4_batch1	ACSF3	104	0	0	0	0	0	0	0
AA10.4_batch1	AHCY	62	0	0	0	0	0	0	0
AA10.4_batch1	ALDH4A1	86,92,94	0	0	0	0	0	0	0
AA10.4_batch1	AMT	74	0	0	0	0	0	0	0
AA10.4_batch1	ARG1	49	0	0	0	0	0	0	0
AA10.4_batch1	ASL	50	1	0	0	0	0	0	0
AA10.4_batch1	ASS1	57	4	0	0	2	0	0	0
AA10.4_batch1	AUH	105,45,48	0	0	0	0	0	0	0
AA10.4_batch1	BCKDHA	66	0	0	0	0	0	1	0
AA10.4_batch1	BCKDHB	66	0	0	0	1	0	0	0
AA10.4_batch1	BTD	73	0	0	0	0	0	0	0
AA10.4_batch1	CBS	60	0	0	0	0	0	0	0
AA10.4_batch1	CD320	104	0	0	0	0	0	0	0
AA10.4_batch1	CLPB	105	0	0	0	0	0	0	0
AA10.4_batch1	CPS1	201	2	0	0	0	0	0	0
AA10.4_batch1	CPT1A	53	0	0	0	0	0	0	0
AA10.4_batch1	CPT2	54	0	0	0	0	0	0	0
AA10.4_batch1	DBT	66	0	0	0	0	0	0	0
AA10.4_batch1	DLD	66	1	0	0	0	0	0	0
AA10.4_batch1	DNAJC19	105	0	0	0	0	0	0	0
AA10.4_batch1	ETFA	72	0	0	0	0	0	0	0
AA10.4_batch1	ETFB	72	0	0	0	0	0	0	0
AA10.4_batch1	ETFDH	72	2	0	0	0	0	0	0
AA10.4_batch1	ETHE1	89	1	0	0	0	0	0	0
AA10.4_batch1	FAH	79	0	0	0	0	0	0	0
AA10.4_batch1	GCDH	59	1	0	0	0	0	0	0
AA10.4_batch1	GCH1	3	0	0	0	0	0	0	0
AA10.4_batch1	GLDC	74	0	0	0	0	0	0	0
AA10.4_batch1	GLSH	74	0	0	0	0	0	0	0
AA10.4_batch1	GNMT	62	0	0	0	0	0	0	0
AA10.4_batch1	HADH	93	0	0	0	0	0	0	0
AA10.4_batch1	HADHA	65,78	0	1	0	0	0	0	0
AA10.4_batch1	HADHB	65,78	1	0	0	0	0	0	0
AA10.4_batch1	HCFC1	104	0	0	0	0	0	0	0
AA10.4_batch1	HLCS	73	1	0	0	0	0	0	0
AA10.4_batch1	HMGCL	43	0	0	0	0	0	0	0
AA10.4_batch1	HPD	81	0	0	0	0	0	0	0
AA10.4_batch1	HSD17B10	88	0	0	0	0	0	0	0
AA10.4_batch1	IVD	64	2	0	0	0	0	0	0
AA10.4_batch1	LMBRD1	104,69	0	0	0	0	0	0	0
AA10.4_batch1	MAT1A	62	0	0	0	1	0	0	0
AA10.4_batch1	MCCC1	44	3	0	0	1	0	0	0
AA10.4_batch1	MCCC2	44	11	0	0	0	0	0	0
AA10.4_batch1	MCEE	104	0	0	0	0	0	0	0
AA10.4_batch1	MLYCD	87	0	0	0	0	0	0	0
AA10.4_batch1	MMAA	104,68	0	0	0	0	0	0	0
AA10.4_batch1	MMAB	104,68	0	0	0	0	0	0	0
AA10.4_batch1	MMACHC	104,69	2	0	0	0	0	0	0
AA10.4_batch1	MMADHC	104,109,69	0	0	0	0	0	0	0
AA10.4_batch1	MTHFR	109	0	0	0	0	0	0	0
AA10.4_batch1	MTR	109	0	0	0	0	0	0	0
AA10.4_batch1	MTRR	109	0	0	0	0	0	0	0
AA10.4_batch1	MUT	104,70,71	3	0	0	0	0	0	0
AA10.4_batch1	Nogene	82	0	0	0	0	0	0	0
AA10.4_batch1	None	0	0	0	0	0	0	0	0
AA10.4_batch1	OAT	84	0	0	0	0	0	0	0
AA10.4_batch1	OPA3	105,47	0	0	0	0	0	0	0
AA10.4_batch1	OTC	110	2	0	0	0	0	0	0
AA10.4_batch1	PAH	1,2,4	37	0	3	2	0	0	0
AA10.4_batch1	PCBD1	52	0	0	0	0	0	0	0
AA10.4_batch1	PCCA	76	0	0	0	0	0	0	0
AA10.4_batch1	PCCB	76	3	0	0	0	0	0	0
AA10.4_batch1	PPM1K	66	0	0	0	0	0	0	0
AA10.4_batch1	PRODH	85,92,94	0	0	0	0	0	0	0
AA10.4_batch1	PTS	3	0	0	0	0	0	0	0
AA10.4_batch1	QDPR	52	0	0	0	0	0	0	0
AA10.4_batch1	SERAC1	105	0	0	0	0	0	0	0
AA10.4_batch1	SLC22A5	55	9	0	0	0	0	0	0
AA10.4_batch1	SLC25A13	58	0	0	0	0	0	0	0
AA10.4_batch1	SLC25A15	61	0	0	0	0	0	0	0
AA10.4_batch1	SLC25A20	56	0	0	0	0	0	0	0
